CustomerId	CustomerName	AveragePurchaseValue	PurchaseFrequency	CustomerLifespan	CustomerLifetimeValue	BillingAddress	BillingCity	BillingState	BillingCountry	BillingPostalCode
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	8, Rue Hanovre	Paris		France	75002
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	801 W 4th Street	Reno	NV	USA	89503
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	9, Place Louis Barthou	Bordeaux		France	33000
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Barbarossastraße 19	Berlin		Germany	10779
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Berger Straße 10	Frankfurt		Germany	60316
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	C/ San Bernardo 85	Madrid		Spain	28015
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Calle Lira, 198	Santiago		Chile	
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Celsiusg. 9	Stockholm		Sweden	11230
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Erzsébet krt. 58.	Budapest		Hungary	H-1073
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Grétrystraat 63	Brussels		Belgium	1000
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Klanova 9/506	Prague		Czech Republic	14700
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Ordynacka 10	Warsaw		Poland	00-358
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Porthaninkatu 9	Helsinki		Finland	00530
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Rilská 3174/6	Prague		Czech Republic	14300
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Rua da Assunção 53	Lisbon		Portugal	
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Rua dos Campeões Europeus de Viena, 4350	Porto		Portugal	
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Sønder Boulevard 51	Copenhagen		Denmark	1720
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Tauentzienstraße 8	Berlin		Germany	10789
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Theodor-Heuss-Straße 34	Stuttgart		Germany	70174
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Ullevålsveien 14	Oslo		Norway	0171
13	Fernanda Ramos	0.99	38	3.410958904109589	128.32	Via Degli Scipioni, 43	Rome	RM	Italy	00192
14	Mark Philips	0.99	38	4.345205479452055	163.47	1 Infinite Loop	Cupertino	CA	USA	95014
14	Mark Philips	0.99	38	4.345205479452055	163.47	1 Microsoft Way	Redmond	WA	USA	98052-8300
14	Mark Philips	0.99	38	4.345205479452055	163.47	1033 N Park Ave	Tucson	AZ	USA	85719
14	Mark Philips	0.99	38	4.345205479452055	163.47	11, Place Bellecour	Lyon		France	69002
14	Mark Philips	0.99	38	4.345205479452055	163.47	110 Raeburn Pl	"Edinburgh "		United Kingdom	EH4 1HH
14	Mark Philips	0.99	38	4.345205479452055	163.47	113 Lupus St	London		United Kingdom	SW1V 3EN
14	Mark Philips	0.99	38	4.345205479452055	163.47	12,Community Centre	Delhi		India	110017
14	Mark Philips	0.99	38	4.345205479452055	163.47	120 S Orange Ave	Orlando	FL	USA	32801
14	Mark Philips	0.99	38	4.345205479452055	163.47	1498 rue Bélanger	Montréal	QC	Canada	H2G 1A7
14	Mark Philips	0.99	38	4.345205479452055	163.47	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351
14	Mark Philips	0.99	38	4.345205479452055	163.47	162 E Superior Street	Chicago	IL	USA	60611
14	Mark Philips	0.99	38	4.345205479452055	163.47	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5
14	Mark Philips	0.99	38	4.345205479452055	163.47	202 Hoxton Street	London		United Kingdom	N1 5LH
14	Mark Philips	0.99	38	4.345205479452055	163.47	2211 W Berry Street	Fort Worth	TX	USA	76110
14	Mark Philips	0.99	38	4.345205479452055	163.47	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7
14	Mark Philips	0.99	38	4.345205479452055	163.47	3 Chatham Street	Dublin	Dublin	Ireland	
14	Mark Philips	0.99	38	4.345205479452055	163.47	3,Raj Bhavan Road	Bangalore		India	560001
14	Mark Philips	0.99	38	4.345205479452055	163.47	302 S 700 E	Salt Lake City	UT	USA	84102
14	Mark Philips	0.99	38	4.345205479452055	163.47	307 Macacha Güemes	Buenos Aires		Argentina	1106
14	Mark Philips	0.99	38	4.345205479452055	163.47	319 N. Frances Street	Madison	WI	USA	53703
14	Mark Philips	0.99	38	4.345205479452055	163.47	4, Rue Milton	Paris		France	75009
14	Mark Philips	0.99	38	4.345205479452055	163.47	421 Bourke Street	Sidney	NSW	Australia	2010
14	Mark Philips	0.99	38	4.345205479452055	163.47	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
14	Mark Philips	0.99	38	4.345205479452055	163.47	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
14	Mark Philips	0.99	38	4.345205479452055	163.47	627 Broadway	New York	NY	USA	10012-2612
14	Mark Philips	0.99	38	4.345205479452055	163.47	68, Rue Jouvence	Dijon		France	21000
14	Mark Philips	0.99	38	4.345205479452055	163.47	69 Salem Street	Boston	MA	USA	2113
14	Mark Philips	0.99	38	4.345205479452055	163.47	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
14	Mark Philips	0.99	38	4.345205479452055	163.47	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
14	Mark Philips	0.99	38	4.345205479452055	163.47	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
14	Mark Philips	0.99	38	4.345205479452055	163.47	8, Rue Hanovre	Paris		France	75002
14	Mark Philips	0.99	38	4.345205479452055	163.47	801 W 4th Street	Reno	NV	USA	89503
14	Mark Philips	0.99	38	4.345205479452055	163.47	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
14	Mark Philips	0.99	38	4.345205479452055	163.47	9, Place Louis Barthou	Bordeaux		France	33000
14	Mark Philips	0.99	38	4.345205479452055	163.47	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
14	Mark Philips	0.99	38	4.345205479452055	163.47	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
14	Mark Philips	0.99	38	4.345205479452055	163.47	Barbarossastraße 19	Berlin		Germany	10779
14	Mark Philips	0.99	38	4.345205479452055	163.47	Berger Straße 10	Frankfurt		Germany	60316
14	Mark Philips	0.99	38	4.345205479452055	163.47	C/ San Bernardo 85	Madrid		Spain	28015
14	Mark Philips	0.99	38	4.345205479452055	163.47	Calle Lira, 198	Santiago		Chile	
14	Mark Philips	0.99	38	4.345205479452055	163.47	Celsiusg. 9	Stockholm		Sweden	11230
14	Mark Philips	0.99	38	4.345205479452055	163.47	Erzsébet krt. 58.	Budapest		Hungary	H-1073
14	Mark Philips	0.99	38	4.345205479452055	163.47	Grétrystraat 63	Brussels		Belgium	1000
14	Mark Philips	0.99	38	4.345205479452055	163.47	Klanova 9/506	Prague		Czech Republic	14700
14	Mark Philips	0.99	38	4.345205479452055	163.47	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
14	Mark Philips	0.99	38	4.345205479452055	163.47	Ordynacka 10	Warsaw		Poland	00-358
14	Mark Philips	0.99	38	4.345205479452055	163.47	Porthaninkatu 9	Helsinki		Finland	00530
14	Mark Philips	0.99	38	4.345205479452055	163.47	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
14	Mark Philips	0.99	38	4.345205479452055	163.47	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
14	Mark Philips	0.99	38	4.345205479452055	163.47	Rilská 3174/6	Prague		Czech Republic	14300
14	Mark Philips	0.99	38	4.345205479452055	163.47	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
14	Mark Philips	0.99	38	4.345205479452055	163.47	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
14	Mark Philips	0.99	38	4.345205479452055	163.47	Rua da Assunção 53	Lisbon		Portugal	
14	Mark Philips	0.99	38	4.345205479452055	163.47	Rua dos Campeões Europeus de Viena, 4350	Porto		Portugal	
14	Mark Philips	0.99	38	4.345205479452055	163.47	Sønder Boulevard 51	Copenhagen		Denmark	1720
14	Mark Philips	0.99	38	4.345205479452055	163.47	Tauentzienstraße 8	Berlin		Germany	10789
14	Mark Philips	0.99	38	4.345205479452055	163.47	Theodor-Heuss-Straße 34	Stuttgart		Germany	70174
14	Mark Philips	0.99	38	4.345205479452055	163.47	Ullevålsveien 14	Oslo		Norway	0171
14	Mark Philips	0.99	38	4.345205479452055	163.47	Via Degli Scipioni, 43	Rome	RM	Italy	00192
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	1 Infinite Loop	Cupertino	CA	USA	95014
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	1 Microsoft Way	Redmond	WA	USA	98052-8300
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	1033 N Park Ave	Tucson	AZ	USA	85719
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	11, Place Bellecour	Lyon		France	69002
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	110 Raeburn Pl	"Edinburgh "		United Kingdom	EH4 1HH
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	113 Lupus St	London		United Kingdom	SW1V 3EN
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	12,Community Centre	Delhi		India	110017
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	120 S Orange Ave	Orlando	FL	USA	32801
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	1498 rue Bélanger	Montréal	QC	Canada	H2G 1A7
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	162 E Superior Street	Chicago	IL	USA	60611
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	202 Hoxton Street	London		United Kingdom	N1 5LH
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	2211 W Berry Street	Fort Worth	TX	USA	76110
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	3 Chatham Street	Dublin	Dublin	Ireland	
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	3,Raj Bhavan Road	Bangalore		India	560001
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	302 S 700 E	Salt Lake City	UT	USA	84102
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	307 Macacha Güemes	Buenos Aires		Argentina	1106
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	319 N. Frances Street	Madison	WI	USA	53703
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	4, Rue Milton	Paris		France	75009
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	421 Bourke Street	Sidney	NSW	Australia	2010
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	627 Broadway	New York	NY	USA	10012-2612
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	68, Rue Jouvence	Dijon		France	21000
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	69 Salem Street	Boston	MA	USA	2113
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	8, Rue Hanovre	Paris		France	75002
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	801 W 4th Street	Reno	NV	USA	89503
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	9, Place Louis Barthou	Bordeaux		France	33000
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Barbarossastraße 19	Berlin		Germany	10779
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Berger Straße 10	Frankfurt		Germany	60316
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	C/ San Bernardo 85	Madrid		Spain	28015
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Calle Lira, 198	Santiago		Chile	
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Celsiusg. 9	Stockholm		Sweden	11230
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Erzsébet krt. 58.	Budapest		Hungary	H-1073
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Grétrystraat 63	Brussels		Belgium	1000
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Klanova 9/506	Prague		Czech Republic	14700
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Ordynacka 10	Warsaw		Poland	00-358
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Porthaninkatu 9	Helsinki		Finland	00530
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Rilská 3174/6	Prague		Czech Republic	14300
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Rua da Assunção 53	Lisbon		Portugal	
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Rua dos Campeões Europeus de Viena, 4350	Porto		Portugal	
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Sønder Boulevard 51	Copenhagen		Denmark	1720
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Tauentzienstraße 8	Berlin		Germany	10789
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Theodor-Heuss-Straße 34	Stuttgart		Germany	70174
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Ullevålsveien 14	Oslo		Norway	0171
15	Jennifer Peterson	1.02	38	3.5315068493150683	136.88	Via Degli Scipioni, 43	Rome	RM	Italy	00192
16	Frank Harris	0.99	38	4.372602739726028	164.5	1 Infinite Loop	Cupertino	CA	USA	95014
16	Frank Harris	0.99	38	4.372602739726028	164.5	1 Microsoft Way	Redmond	WA	USA	98052-8300
16	Frank Harris	0.99	38	4.372602739726028	164.5	1033 N Park Ave	Tucson	AZ	USA	85719
16	Frank Harris	0.99	38	4.372602739726028	164.5	11, Place Bellecour	Lyon		France	69002
16	Frank Harris	0.99	38	4.372602739726028	164.5	110 Raeburn Pl	"Edinburgh "		United Kingdom	EH4 1HH
16	Frank Harris	0.99	38	4.372602739726028	164.5	113 Lupus St	London		United Kingdom	SW1V 3EN
16	Frank Harris	0.99	38	4.372602739726028	164.5	12,Community Centre	Delhi		India	110017
16	Frank Harris	0.99	38	4.372602739726028	164.5	120 S Orange Ave	Orlando	FL	USA	32801
16	Frank Harris	0.99	38	4.372602739726028	164.5	1498 rue Bélanger	Montréal	QC	Canada	H2G 1A7
16	Frank Harris	0.99	38	4.372602739726028	164.5	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351
16	Frank Harris	0.99	38	4.372602739726028	164.5	162 E Superior Street	Chicago	IL	USA	60611
16	Frank Harris	0.99	38	4.372602739726028	164.5	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5
16	Frank Harris	0.99	38	4.372602739726028	164.5	202 Hoxton Street	London		United Kingdom	N1 5LH
16	Frank Harris	0.99	38	4.372602739726028	164.5	2211 W Berry Street	Fort Worth	TX	USA	76110
16	Frank Harris	0.99	38	4.372602739726028	164.5	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7
16	Frank Harris	0.99	38	4.372602739726028	164.5	3 Chatham Street	Dublin	Dublin	Ireland	
16	Frank Harris	0.99	38	4.372602739726028	164.5	3,Raj Bhavan Road	Bangalore		India	560001
16	Frank Harris	0.99	38	4.372602739726028	164.5	302 S 700 E	Salt Lake City	UT	USA	84102
16	Frank Harris	0.99	38	4.372602739726028	164.5	307 Macacha Güemes	Buenos Aires		Argentina	1106
16	Frank Harris	0.99	38	4.372602739726028	164.5	319 N. Frances Street	Madison	WI	USA	53703
16	Frank Harris	0.99	38	4.372602739726028	164.5	4, Rue Milton	Paris		France	75009
16	Frank Harris	0.99	38	4.372602739726028	164.5	421 Bourke Street	Sidney	NSW	Australia	2010
16	Frank Harris	0.99	38	4.372602739726028	164.5	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
16	Frank Harris	0.99	38	4.372602739726028	164.5	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
16	Frank Harris	0.99	38	4.372602739726028	164.5	627 Broadway	New York	NY	USA	10012-2612
16	Frank Harris	0.99	38	4.372602739726028	164.5	68, Rue Jouvence	Dijon		France	21000
16	Frank Harris	0.99	38	4.372602739726028	164.5	69 Salem Street	Boston	MA	USA	2113
16	Frank Harris	0.99	38	4.372602739726028	164.5	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
16	Frank Harris	0.99	38	4.372602739726028	164.5	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
16	Frank Harris	0.99	38	4.372602739726028	164.5	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
16	Frank Harris	0.99	38	4.372602739726028	164.5	8, Rue Hanovre	Paris		France	75002
16	Frank Harris	0.99	38	4.372602739726028	164.5	801 W 4th Street	Reno	NV	USA	89503
16	Frank Harris	0.99	38	4.372602739726028	164.5	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
16	Frank Harris	0.99	38	4.372602739726028	164.5	9, Place Louis Barthou	Bordeaux		France	33000
16	Frank Harris	0.99	38	4.372602739726028	164.5	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
16	Frank Harris	0.99	38	4.372602739726028	164.5	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
16	Frank Harris	0.99	38	4.372602739726028	164.5	Barbarossastraße 19	Berlin		Germany	10779
16	Frank Harris	0.99	38	4.372602739726028	164.5	Berger Straße 10	Frankfurt		Germany	60316
16	Frank Harris	0.99	38	4.372602739726028	164.5	C/ San Bernardo 85	Madrid		Spain	28015
16	Frank Harris	0.99	38	4.372602739726028	164.5	Calle Lira, 198	Santiago		Chile	
16	Frank Harris	0.99	38	4.372602739726028	164.5	Celsiusg. 9	Stockholm		Sweden	11230
16	Frank Harris	0.99	38	4.372602739726028	164.5	Erzsébet krt. 58.	Budapest		Hungary	H-1073
16	Frank Harris	0.99	38	4.372602739726028	164.5	Grétrystraat 63	Brussels		Belgium	1000
16	Frank Harris	0.99	38	4.372602739726028	164.5	Klanova 9/506	Prague		Czech Republic	14700
16	Frank Harris	0.99	38	4.372602739726028	164.5	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
16	Frank Harris	0.99	38	4.372602739726028	164.5	Ordynacka 10	Warsaw		Poland	00-358
16	Frank Harris	0.99	38	4.372602739726028	164.5	Porthaninkatu 9	Helsinki		Finland	00530
16	Frank Harris	0.99	38	4.372602739726028	164.5	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
16	Frank Harris	0.99	38	4.372602739726028	164.5	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
16	Frank Harris	0.99	38	4.372602739726028	164.5	Rilská 3174/6	Prague		Czech Republic	14300
16	Frank Harris	0.99	38	4.372602739726028	164.5	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
16	Frank Harris	0.99	38	4.372602739726028	164.5	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
16	Frank Harris	0.99	38	4.372602739726028	164.5	Rua da Assunção 53	Lisbon		Portugal	
16	Frank Harris	0.99	38	4.372602739726028	164.5	Rua dos Campeões Europeus de Viena, 4350	Porto		Portugal	
16	Frank Harris	0.99	38	4.372602739726028	164.5	Sønder Boulevard 51	Copenhagen		Denmark	1720
16	Frank Harris	0.99	38	4.372602739726028	164.5	Tauentzienstraße 8	Berlin		Germany	10789
16	Frank Harris	0.99	38	4.372602739726028	164.5	Theodor-Heuss-Straße 34	Stuttgart		Germany	70174
16	Frank Harris	0.99	38	4.372602739726028	164.5	Ullevålsveien 14	Oslo		Norway	0171
16	Frank Harris	0.99	38	4.372602739726028	164.5	Via Degli Scipioni, 43	Rome	RM	Italy	00192
17	Jack Smith	1.04	38	3.410958904109589	134.8	1 Infinite Loop	Cupertino	CA	USA	95014
17	Jack Smith	1.04	38	3.410958904109589	134.8	1 Microsoft Way	Redmond	WA	USA	98052-8300
17	Jack Smith	1.04	38	3.410958904109589	134.8	1033 N Park Ave	Tucson	AZ	USA	85719
17	Jack Smith	1.04	38	3.410958904109589	134.8	11, Place Bellecour	Lyon		France	69002
17	Jack Smith	1.04	38	3.410958904109589	134.8	110 Raeburn Pl	"Edinburgh "		United Kingdom	EH4 1HH
17	Jack Smith	1.04	38	3.410958904109589	134.8	113 Lupus St	London		United Kingdom	SW1V 3EN
17	Jack Smith	1.04	38	3.410958904109589	134.8	12,Community Centre	Delhi		India	110017
17	Jack Smith	1.04	38	3.410958904109589	134.8	120 S Orange Ave	Orlando	FL	USA	32801
17	Jack Smith	1.04	38	3.410958904109589	134.8	1498 rue Bélanger	Montréal	QC	Canada	H2G 1A7
17	Jack Smith	1.04	38	3.410958904109589	134.8	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351
17	Jack Smith	1.04	38	3.410958904109589	134.8	162 E Superior Street	Chicago	IL	USA	60611
17	Jack Smith	1.04	38	3.410958904109589	134.8	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5
17	Jack Smith	1.04	38	3.410958904109589	134.8	202 Hoxton Street	London		United Kingdom	N1 5LH
17	Jack Smith	1.04	38	3.410958904109589	134.8	2211 W Berry Street	Fort Worth	TX	USA	76110
17	Jack Smith	1.04	38	3.410958904109589	134.8	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7
17	Jack Smith	1.04	38	3.410958904109589	134.8	3 Chatham Street	Dublin	Dublin	Ireland	
17	Jack Smith	1.04	38	3.410958904109589	134.8	3,Raj Bhavan Road	Bangalore		India	560001
17	Jack Smith	1.04	38	3.410958904109589	134.8	302 S 700 E	Salt Lake City	UT	USA	84102
17	Jack Smith	1.04	38	3.410958904109589	134.8	307 Macacha Güemes	Buenos Aires		Argentina	1106
17	Jack Smith	1.04	38	3.410958904109589	134.8	319 N. Frances Street	Madison	WI	USA	53703
17	Jack Smith	1.04	38	3.410958904109589	134.8	4, Rue Milton	Paris		France	75009
17	Jack Smith	1.04	38	3.410958904109589	134.8	421 Bourke Street	Sidney	NSW	Australia	2010
17	Jack Smith	1.04	38	3.410958904109589	134.8	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
17	Jack Smith	1.04	38	3.410958904109589	134.8	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
17	Jack Smith	1.04	38	3.410958904109589	134.8	627 Broadway	New York	NY	USA	10012-2612
17	Jack Smith	1.04	38	3.410958904109589	134.8	68, Rue Jouvence	Dijon		France	21000
17	Jack Smith	1.04	38	3.410958904109589	134.8	69 Salem Street	Boston	MA	USA	2113
17	Jack Smith	1.04	38	3.410958904109589	134.8	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
17	Jack Smith	1.04	38	3.410958904109589	134.8	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
17	Jack Smith	1.04	38	3.410958904109589	134.8	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
17	Jack Smith	1.04	38	3.410958904109589	134.8	8, Rue Hanovre	Paris		France	75002
17	Jack Smith	1.04	38	3.410958904109589	134.8	801 W 4th Street	Reno	NV	USA	89503
17	Jack Smith	1.04	38	3.410958904109589	134.8	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
17	Jack Smith	1.04	38	3.410958904109589	134.8	9, Place Louis Barthou	Bordeaux		France	33000
17	Jack Smith	1.04	38	3.410958904109589	134.8	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
17	Jack Smith	1.04	38	3.410958904109589	134.8	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
17	Jack Smith	1.04	38	3.410958904109589	134.8	Barbarossastraße 19	Berlin		Germany	10779
17	Jack Smith	1.04	38	3.410958904109589	134.8	Berger Straße 10	Frankfurt		Germany	60316
17	Jack Smith	1.04	38	3.410958904109589	134.8	C/ San Bernardo 85	Madrid		Spain	28015
17	Jack Smith	1.04	38	3.410958904109589	134.8	Calle Lira, 198	Santiago		Chile	
17	Jack Smith	1.04	38	3.410958904109589	134.8	Celsiusg. 9	Stockholm		Sweden	11230
17	Jack Smith	1.04	38	3.410958904109589	134.8	Erzsébet krt. 58.	Budapest		Hungary	H-1073
17	Jack Smith	1.04	38	3.410958904109589	134.8	Grétrystraat 63	Brussels		Belgium	1000
17	Jack Smith	1.04	38	3.410958904109589	134.8	Klanova 9/506	Prague		Czech Republic	14700
17	Jack Smith	1.04	38	3.410958904109589	134.8	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
